name,price,url
SCOOP NECK T-SHIRT,12.95 EUR,https://www.zara.com/de/en/scoop-neck-t-shirt-p03253821.html
RIBBED COTTON TANK TOP,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html
RIBBED COTTON TANK TOP,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html
RIBBED COTTON TANK TOP,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html
RIBBED COTTON TANK TOP,9.95 EUR,https://www.zara.com/de/en/ribbed-cotton-tank-top-p02335003.html
FADED COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html
FADED COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html
FADED COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html
FADED COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html
FADED COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html
FADED COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-cotton-t-shirt-p02335001.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html
HEAVY COTTON T-SHIRT,15.95 EUR,https://www.zara.com/de/en/heavy-cotton-t-shirt-p03253323.html
FADED-EFFECT RIB T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253310.html
FADED-EFFECT RIB T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253310.html
